SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1183578.08FU_DQ917656_reps,Hygrophoraceae,Hygrophoraceae,0.791,1
SH1148078.08FU_UDB025712_reps,Hygrophoraceae,Hygrophoraceae,0.703,1
SH1149851.08FU_KF477303_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1237014.08FU_UDB061009_reps,Hygrophoraceae,Hygrophoraceae,0.0281,1
SH1150420.08FU_KF291079_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1183554.08FU_KX772685_reps,Hygrophoraceae,Hygrophoraceae,0.88,1
SH1190378.08FU_MK010869_reps,Hygrophoraceae,Hygrophoraceae,0.367,1
SH1189805.08FU_MH282503_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1148074.08FU_HQ185708_refs,Hygrophoraceae,Hygrophoraceae,0.921,1
SH1175408.08FU_KJ780435_reps,Hygrophoraceae,Hygrophoraceae,0.892,1
SH1173919.08FU_UDB0620855_reps,Hygrophoraceae,Hygrophoraceae,0.0886,1
SH1189553.08FU_KY744189_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1181057.08FU_UDB0766358_reps,Hygrophoraceae,,0,0
SH1183575.08FU_KJ780587_reps,Hygrophoraceae,Hygrophoraceae,0.742,1
SH1183535.08FU_MK010865_reps,Hygrophoraceae,Hygrophoraceae,0.71,1
SH1183540.08FU_MK010859_reps,Hygrophoraceae,Hygrophoraceae,0.774,1
SH1194172.08FU_UDB000582_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1217423.08FU_KF306333_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1175394.08FU_KX772679_reps,Hygrophoraceae,Hygrophoraceae,0.88,1
SH1145037.08FU_KT800311_reps,Hygrophoraceae,Hygrophoraceae,0.0896,1
SH1177581.08FU_UDB017860_refs,Hygrophoraceae,Hygrophoraceae,0.836,1
SH1181126.08FU_KY807666_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1212714.08FU_UDB015302_refs,Hygrophoraceae,Hygrophoraceae,0.447,1
SH1188738.08FU_MT594510_reps,Hygrophoraceae,Hygrophoraceae,0.0621,1
SH1146896.08FU_MH429982_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1237013.08FU_KF291075_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1155008.08FU_EU784318_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1175395.08FU_KJ780473_refs,Hygrophoraceae,Hygrophoraceae,0.929,1
SH3565979.08FU_MK123937_reps,Hygrophoraceae,,0,0
SH1237016.08FU_GU180349_reps,Hygrophoraceae,Hygrophoraceae,0.0745,1
SH1243123.08FU_UDB0562675_reps,Hygrophoraceae,Hygrophoraceae,0.0705,1
SH1177580.08FU_KJ720198_refs,Hygrophoraceae,Hygrophoraceae,0.763,1
SH1194182.08FU_MF399436_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1212704.08FU_UDB000571_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1242096.08FU_MN378318_reps,Hygrophoraceae,Hygrophoraceae,0.073,1
SH1169770.08FU_UDB0685880_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1177582.08FU_UDB000569_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1212707.08FU_MF074847_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH3567417.08FU_MT093603_reps,Hygrophoraceae,,0,0
SH1244643.08FU_UDB014855_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1235665.08FU_KM247633_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1175409.08FU_KX772494_reps,Hygrophoraceae,Hygrophoraceae,0.838,1
SH1217424.08FU_UDB067435_reps,Hygrophoraceae,Hygrophoraceae,0.0524,1
SH1141934.08FU_MH930257_reps,Cortinariaceae,Cortinariaceae,0.899,1
SH1190161.08FU_UDB002106_refs,Cortinariaceae,Cortinariaceae,0.929,1
SH1176753.08FU_UDB026379_reps,Cortinariaceae,Cortinariaceae,0.959,1
SH1141733.08FU_KF732386_refs,Cortinariaceae,Cortinariaceae,0.873,1
SH2611572.08FU_UDB0315604_reps,Cortinariaceae,Cortinariaceae,0.91,1
SH1141566.08FU_UDB0761800_reps,Cortinariaceae,Cortinariaceae,0.854,1
SH1141713.08FU_KY774114_reps,Cortinariaceae,Cortinariaceae,0.86,1
SH1142000.08FU_AY669607_reps,Cortinariaceae,Cortinariaceae,0.879,1
SH1141622.08FU_MH101530_reps,Cortinariaceae,Cortinariaceae,0.893,1
SH1141357.08FU_UDB002773_reps,Cortinariaceae,Cortinariaceae,0.915,1
SH2593059.08FU_MF599251_reps,Cortinariaceae,Cortinariaceae,0.695,1
SH1173089.08FU_MT935173_reps,Cortinariaceae,Cortinariaceae,0.924,1
SH1142895.08FU_UDB0765794_reps,Cortinariaceae,Cortinariaceae,0.893,1
SH1141666.08FU_KF732477_refs,Cortinariaceae,Cortinariaceae,0.848,1
SH1141355.08FU_AY033110_refs,Cortinariaceae,Cortinariaceae,0.923,1
SH1152644.08FU_KY774055_reps,Cortinariaceae,Cortinariaceae,0.413,1
SH1141443.08FU_MG552967_reps,Cortinariaceae,Cortinariaceae,0.831,1
SH1173008.08FU_AB848472_reps,Cortinariaceae,Cortinariaceae,0.907,1
SH2605969.08FU_MT935349_reps,Cortinariaceae,Cortinariaceae,0.901,1
SH1141465.08FU_AY669651_reps,Cortinariaceae,Cortinariaceae,0.893,1
SH1172949.08FU_MG786257_reps,Cortinariaceae,Cortinariaceae,0.927,1
SH1173012.08FU_HM017846_refs,Cortinariaceae,Cortinariaceae,0.943,1
SH1190162.08FU_UDB001814_refs,Cortinariaceae,Cortinariaceae,0.907,1
SH1141442.08FU_KX010944_refs,Cortinariaceae,Cortinariaceae,0.905,1
SH1172930.08FU_KX964356_refs,Cortinariaceae,Cortinariaceae,0.953,1
SH1142155.08FU_UDB035723_reps,Cortinariaceae,Cortinariaceae,0.927,1
SH1141349.08FU_AY174797_refs,Cortinariaceae,Cortinariaceae,0.848,1
SH1141703.08FU_KY462548_reps,Cortinariaceae,Cortinariaceae,0.906,1
SH2618336.08FU_UDB0670744_reps,Cortinariaceae,Cortinariaceae,0.94,1
SH1141569.08FU_KF727389_reps,Cortinariaceae,Cortinariaceae,0.899,1
SH1141596.08FU_KY774098_reps,Cortinariaceae,Cortinariaceae,0.315,1
SH1141694.08FU_DQ328081_refs,Cortinariaceae,Cortinariaceae,0.862,1
SH1142072.08FU_MN992358_reps,Cortinariaceae,Cortinariaceae,0.715,1
SH1141917.08FU_LC175540_reps,Cortinariaceae,Cortinariaceae,0.842,1
SH1173094.08FU_UDB013186_reps,Cortinariaceae,Cortinariaceae,0.913,1
SH1141462.08FU_UDB0477288_reps,Cortinariaceae,Cortinariaceae,0.929,1
SH1173041.08FU_UDB013280_reps,Cortinariaceae,Cortinariaceae,0.773,1
SH1173118.08FU_LC219756_reps,Cortinariaceae,Cortinariaceae,0.829,1
SH1141470.08FU_KF732366_refs,Cortinariaceae,Cortinariaceae,0.743,1
SH1141322.08FU_JN942290_reps,Cortinariaceae,Cortinariaceae,0.833,1
SH1141728.08FU_MH101527_reps,Cortinariaceae,Cortinariaceae,0.893,1
SH1141366.08FU_AF461591_reps,Cortinariaceae,Cortinariaceae,0.654,1
SH1141412.08FU_KF732456_refs,Cortinariaceae,Cortinariaceae,0.713,1
SH1172973.08FU_MH784788_refs,Cortinariaceae,Cortinariaceae,0.918,1
SH1150348.08FU_MF599242_reps,Cortinariaceae,Cortinariaceae,0.681,1
SH1172979.08FU_KT591588_refs,Cortinariaceae,Cortinariaceae,0.928,1
SH1141591.08FU_EU057033_reps,Cortinariaceae,Cortinariaceae,0.838,1
SH1141302.08FU_HQ845169_refs,Cortinariaceae,Cortinariaceae,0.947,1
SH1141735.08FU_MK010941_reps,Cortinariaceae,Cortinariaceae,0.83,1
SH1173113.08FU_AY822739_reps,Cortinariaceae,Cortinariaceae,0.952,1
SH1141742.08FU_KF732305_refs,Cortinariaceae,Cortinariaceae,0.936,1
SH1172987.08FU_UDB012223_reps,Cortinariaceae,Cortinariaceae,0.94,1
SH1173030.08FU_MF379632_refs,Cortinariaceae,Cortinariaceae,0.907,1
SH1141989.08FU_GU233331_refs,Cortinariaceae,Cortinariaceae,0.833,1
SH1141631.08FU_KF732255_refs,Cortinariaceae,Cortinariaceae,0.879,1
SH1190180.08FU_JF795384_refs,Cortinariaceae,Cortinariaceae,0.926,1
SH1141338.08FU_JN022509_reps,Cortinariaceae,Cortinariaceae,0.938,1
SH1235814.08FU_MH784785_reps,Cortinariaceae,Cortinariaceae,0.936,1
SH1141936.08FU_GU233322_refs,Cortinariaceae,Cortinariaceae,0.863,1
SH1141854.08FU_MN846535_reps,Cortinariaceae,Cortinariaceae,0.839,1
SH1142209.08FU_EF420139_refs,Cortinariaceae,Cortinariaceae,0.684,1
SH1173050.08FU_KC608576_refs,Cortinariaceae,Cortinariaceae,0.902,1
SH1176759.08FU_HQ215755_reps,Cortinariaceae,Cortinariaceae,0.955,1
SH1141776.08FU_UDB0267969_reps,Cortinariaceae,Cortinariaceae,0.961,1
SH1141309.08FU_UDB0349663_reps,Cortinariaceae,Cortinariaceae,0.965,1
SH1179920.08FU_KX395718_reps,Cortinariaceae,Cortinariaceae,0.925,1
SH2592229.08FU_MK659943_reps,Cortinariaceae,Cortinariaceae,0.911,1
SH1141403.08FU_KF732462_refs,Cortinariaceae,Cortinariaceae,0.909,1
SH1235795.08FU_UDB017792_refs,Cortinariaceae,Cortinariaceae,0.784,1
SH1141369.08FU_UDB0393819_reps,Cortinariaceae,Cortinariaceae,0.919,1
SH1141738.08FU_AB251840_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1190127.08FU_KF732252_refs,Cortinariaceae,Cortinariaceae,0.944,1
SH1190156.08FU_MH212024_reps,Cortinariaceae,Cortinariaceae,0.917,1
SH1173022.08FU_JX407292_refs,Cortinariaceae,Cortinariaceae,0.901,1
SH1188318.08FU_AY033125_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1190176.08FU_KT222911_refs,Cortinariaceae,Cortinariaceae,0.905,1
SH1141356.08FU_MH299787_refs,Cortinariaceae,Cortinariaceae,0.813,1
SH1179929.08FU_MH784817_refs,Cortinariaceae,Cortinariaceae,0.883,1
SH1141419.08FU_KF732447_refs,Cortinariaceae,Cortinariaceae,0.91,1
SH1173049.08FU_UDB012399_reps,Cortinariaceae,Cortinariaceae,0.941,1
SH1245584.08FU_LC219755_reps,Cortinariaceae,Cortinariaceae,0.787,1
SH1173047.08FU_UDB0289648_reps,Cortinariaceae,Cortinariaceae,0.941,1
SH1141505.08FU_GU233345_refs,Cortinariaceae,Cortinariaceae,0.893,1
SH1141755.08FU_KY462563_reps,Cortinariaceae,Cortinariaceae,0.781,1
SH1141702.08FU_KY462623_reps,Cortinariaceae,Cortinariaceae,0.941,1
SH1141524.08FU_GU233369_reps,Cortinariaceae,Cortinariaceae,0.848,1
SH1173033.08FU_MH784813_refs,Cortinariaceae,Cortinariaceae,0.947,1
SH1172951.08FU_KP165563_refs,Cortinariaceae,Cortinariaceae,0.9,1
SH1141377.08FU_AY174814_refs,Cortinariaceae,Cortinariaceae,0.67,1
SH1235653.08FU_MN992340_reps,Cortinariaceae,Cortinariaceae,0.0794,1
SH1141346.08FU_UDB0170241_reps,Cortinariaceae,Cortinariaceae,0.961,1
SH1142612.08FU_KJ920039_refs,Cortinariaceae,Cortinariaceae,0.699,1
SH1141722.08FU_KF727353_reps,Cortinariaceae,Cortinariaceae,0.924,1
SH1190146.08FU_JF907955_reps,Cortinariaceae,Cortinariaceae,0.661,1
SH1173024.08FU_JF795387_refs,Cortinariaceae,Cortinariaceae,0.922,1
SH1141598.08FU_AY669653_reps,Cortinariaceae,Cortinariaceae,0.854,1
SH1172993.08FU_KU041734_refs,Cortinariaceae,Cortinariaceae,0.947,1
SH1141411.08FU_UDB001846_refs,Cortinariaceae,Cortinariaceae,0.925,1
SH1141582.08FU_KF732552_refs,Cortinariaceae,Cortinariaceae,0.889,1
SH1191952.08FU_EU669241_reps,Cortinariaceae,Cortinariaceae,0.761,1
SH1141725.08FU_UDB002712_reps,Cortinariaceae,Cortinariaceae,0.908,1
SH1172959.08FU_KM273093_refs,Cortinariaceae,Cortinariaceae,0.888,1
SH1141709.08FU_KT334135_reps,Cortinariaceae,Cortinariaceae,0.936,1
SH1141526.08FU_GU233337_refs,Cortinariaceae,Cortinariaceae,0.919,1
SH1141328.08FU_UDB000717_refs,Cortinariaceae,Cortinariaceae,0.91,1
SH2613361.08FU_UDB0400955_reps,Cortinariaceae,Cortinariaceae,0.821,1
SH1222089.08FU_UDB001022_refs,Cortinariaceae,Cortinariaceae,0.107,1
SH1141624.08FU_JN847498_reps,Cortinariaceae,Cortinariaceae,0.8,1
SH1191959.08FU_JN102528_reps,Cortinariaceae,Cortinariaceae,0.905,1
SH1142119.08FU_KM576378_reps,Cortinariaceae,Cortinariaceae,0.912,1
SH1141475.08FU_KU523934_reps,Cortinariaceae,Cortinariaceae,0.89,1
SH1173011.08FU_KP165554_refs,Cortinariaceae,Cortinariaceae,0.946,1
SH1172929.08FU_KT591589_refs,Cortinariaceae,Cortinariaceae,0.945,1
SH1222090.08FU_KU236707_refs,Cortinariaceae,Cortinariaceae,0.107,1
SH1141647.08FU_JX679116_reps,Cortinariaceae,Cortinariaceae,0.82,1
SH1172992.08FU_JQ974380_refs,Cortinariaceae,Cortinariaceae,0.922,1
SH1141318.08FU_UDB002159_refs,Cortinariaceae,Cortinariaceae,0.958,1
SH1173019.08FU_KP137493_refs,Cortinariaceae,Cortinariaceae,0.836,1
SH1176745.08FU_UDB0644999_reps,Cortinariaceae,Cortinariaceae,0.103,1
SH1141646.08FU_JX679115_reps,Cortinariaceae,Cortinariaceae,0.854,1
SH1142132.08FU_UDB0109953_reps,Cortinariaceae,Cortinariaceae,0.325,1
SH1172964.08FU_KJ206503_refs,Cortinariaceae,Cortinariaceae,0.934,1
SH1190163.08FU_UDB0351537_reps,Cortinariaceae,Cortinariaceae,0.838,1
SH1141662.08FU_UDB013454_reps,Cortinariaceae,Cortinariaceae,0.892,1
SH1142861.08FU_KF732539_refs,Cortinariaceae,Cortinariaceae,0.824,1
SH2595676.08FU_MK816376_reps,Cortinariaceae,Cortinariaceae,0.922,1
SH1141508.08FU_MG553123_reps,Cortinariaceae,Cortinariaceae,0.911,1
SH1141304.08FU_AF478585_refs,Cortinariaceae,Cortinariaceae,0.923,1
SH1141593.08FU_JX178622_reps,Cortinariaceae,Cortinariaceae,0.676,1
SH1190129.08FU_AF182794_refs,Cortinariaceae,Cortinariaceae,0.937,1
SH1190168.08FU_KF732476_refs,Cortinariaceae,Cortinariaceae,0.919,1
SH1141672.08FU_KM595015_reps,Cortinariaceae,Cortinariaceae,0.85,1
SH1141327.08FU_KP087986_refs,Cortinariaceae,Cortinariaceae,0.929,1
SH1142888.08FU_LC367838_reps,Cortinariaceae,Cortinariaceae,0.847,1
SH1141636.08FU_UDB0302148_reps,Cortinariaceae,Cortinariaceae,0.863,1
SH1173015.08FU_HQ845170_refs,Cortinariaceae,Cortinariaceae,0.923,1
SH1191965.08FU_MF957119_reps,Cortinariaceae,Cortinariaceae,0.787,1
SH1141449.08FU_JQ287672_refs,Cortinariaceae,Cortinariaceae,0.919,1
SH1141564.08FU_MG553134_reps,Cortinariaceae,Cortinariaceae,0.831,1
SH1141714.08FU_AY669603_reps,Cortinariaceae,Cortinariaceae,0.915,1
SH1173001.08FU_KP137495_refs,Cortinariaceae,Cortinariaceae,0.916,1
SH1141466.08FU_UDB036990_reps,Cortinariaceae,Cortinariaceae,0.839,1
SH1173054.08FU_HF674561_reps,Cortinariaceae,Cortinariaceae,0.903,1
SH1141758.08FU_KJ421026_reps,Cortinariaceae,Cortinariaceae,0.815,1
SH1141730.08FU_AY669600_reps,Cortinariaceae,Cortinariaceae,0.905,1
SH1141512.08FU_UDB0131194_reps,Cortinariaceae,Cortinariaceae,0.907,1
SH1173004.08FU_UDB001231_reps,Cortinariaceae,Cortinariaceae,0.843,1
SH1141324.08FU_AY669595_refs,Cortinariaceae,Cortinariaceae,0.817,1
SH1173026.08FU_MH784781_refs,Cortinariaceae,Cortinariaceae,0.916,1
SH1141417.08FU_UDB000926_reps,Cortinariaceae,Cortinariaceae,0.736,1
SH1141519.08FU_MH019950_reps,Cortinariaceae,Cortinariaceae,0.919,1
SH1190171.08FU_HQ441244_refs,Cortinariaceae,Cortinariaceae,0.884,1
SH1152363.08FU_MG553128_reps,Cortinariaceae,Cortinariaceae,0.539,1
SH1176740.08FU_JX407321_refs,Cortinariaceae,Cortinariaceae,0.884,1
SH1141642.08FU_AY669536_reps,Cortinariaceae,Cortinariaceae,0.931,1
SH1213462.08FU_MN795481_reps,Cortinariaceae,Cortinariaceae,0.0682,1
SH1221818.08FU_UDB064781_reps,Cortinariaceae,Cortinariaceae,0.787,1
SH1172988.08FU_MG136822_refs,Cortinariaceae,Cortinariaceae,0.942,1
SH1141517.08FU_AY669622_refs,Cortinariaceae,Cortinariaceae,0.901,1
SH2610460.08FU_UDB0344355_reps,Inocybaceae,Inocybaceae,0.85,1
SH1245353.08FU_JF908265_reps,Inocybaceae,Inocybaceae,0.0646,1
SH2608073.08FU_UDB0186747_reps,Inocybaceae,Inocybaceae,0.829,1
SH2595864.08FU_MT534290_reps,Inocybaceae,Inocybaceae,0.05,1
SH1159878.08FU_FN550903_refs,Inocybaceae,Inocybaceae,0.418,1
SH1153001.08FU_FJ378770_reps,Inocybaceae,Inocybaceae,0.618,1
SH1159883.08FU_UDB0299942_reps,Inocybaceae,Inocybaceae,0.337,1
SH1174104.08FU_HQ215791_reps,Inocybaceae,Inocybaceae,0.0651,1
SH1150493.08FU_JX630426_reps,Inocybaceae,Inocybaceae,0.066,1
SH1186820.08FU_KJ938784_refs,Inocybaceae,Inocybaceae,0.358,1
SH1184703.08FU_UDB0766588_reps,Inocybaceae,Inocybaceae,0.066,1
SH1176489.08FU_UDB0169240_reps,Inocybaceae,Inocybaceae,0.066,1
SH1230028.08FU_HQ201339_refs,Inocybaceae,Inocybaceae,0.451,1
SH1212922.08FU_AB848517_reps,Inocybaceae,Inocybaceae,0.576,1
SH1171144.08FU_KR149750_reps,Inocybaceae,Inocybaceae,0.402,1
SH1158943.08FU_AM882775_reps,Inocybaceae,Inocybaceae,0.879,1
SH1189127.08FU_HF675553_reps,Inocybaceae,Inocybaceae,0.946,1
SH1143878.08FU_KX354976_reps,Inocybaceae,Inocybaceae,0.066,1
SH2607926.08FU_UDB0181049_reps,Inocybaceae,Inocybaceae,0.696,1
SH1159886.08FU_KC965246_reps,Inocybaceae,Inocybaceae,0.475,1
SH1155146.08FU_UDB0767195_reps,Inocybaceae,Inocybaceae,0.063,1
SH1177610.08FU_KY213955_refs,Inocybaceae,Inocybaceae,0.948,1
SH1232016.08FU_JQ408768_reps,Inocybaceae,Inocybaceae,0.879,1
SH1172514.08FU_KP636847_reps,Inocybaceae,Inocybaceae,0.78,1
SH1172497.08FU_KF977201_reps,Inocybaceae,Inocybaceae,0.222,1
SH1158707.08FU_UDB0224124_reps,Inocybaceae,Inocybaceae,0.811,1
SH1227404.08FU_AM882711_reps,Inocybaceae,Inocybaceae,0.724,1
SH1186832.08FU_MK578695_reps,Inocybaceae,Inocybaceae,0.066,1
SH1212684.08FU_MH488755_reps,Inocybaceae,Inocybaceae,0.828,1
SH1158620.08FU_LC175093_reps,Inocybaceae,Inocybaceae,0.0599,1
SH1159837.08FU_FJ378763_reps,Inocybaceae,Inocybaceae,0.572,1
SH1144251.08FU_AB244041_reps,Inocybaceae,Inocybaceae,0.246,1
SH1212455.08FU_UDB004687_reps,Inocybaceae,Inocybaceae,0.066,1
SH1158550.08FU_KY440106_reps,Inocybaceae,Inocybaceae,0.0647,1
SH1158543.08FU_KP171131_reps,Inocybaceae,Inocybaceae,0.0648,1
SH1159840.08FU_MK310011_reps,Inocybaceae,Inocybaceae,0.066,1
SH1159803.08FU_MK153636_reps,Inocybaceae,Inocybaceae,0.066,1
SH1176495.08FU_KC966192_reps,Inocybaceae,Inocybaceae,0.428,1
SH1143889.08FU_GQ892987_reps,Inocybaceae,Inocybaceae,0.066,1
SH1159839.08FU_MG663295_reps,Inocybaceae,Inocybaceae,0.651,1
SH1171643.08FU_LC277026_reps,Inocybaceae,Inocybaceae,0.727,1
SH1212688.08FU_LC035363_reps,Inocybaceae,Inocybaceae,0.564,1
SH1176502.08FU_UDB049610_reps,Inocybaceae,Inocybaceae,0.922,1
SH1174113.08FU_JX630907_reps,Inocybaceae,Inocybaceae,0.433,1
SH2603400.08FU_UDB0162850_reps,Inocybaceae,Inocybaceae,0.234,1
SH1156056.08FU_JX258838_reps,Inocybaceae,Inocybaceae,0.0643,1
SH1183893.08FU_HG796988_reps,Inocybaceae,Inocybaceae,0.869,1
SH1234932.08FU_KP636860_refs,Inocybaceae,Inocybaceae,0.066,1
SH1171630.08FU_JN580836_refs,Inocybaceae,Inocybaceae,0.954,1
SH1223190.08FU_DQ493587_reps,Inocybaceae,Inocybaceae,0.066,1
SH1151358.08FU_JN642233_refs,Inocybaceae,Inocybaceae,0.066,1
SH1237381.08FU_JN642231_reps,Inocybaceae,Inocybaceae,0.0641,1
SH1212469.08FU_FJ436328_refs,Inocybaceae,Inocybaceae,0.066,1
SH1156226.08FU_HF675469_reps,Inocybaceae,Inocybaceae,0.954,1
SH1168452.08FU_FJ904174_refs,Inocybaceae,Inocybaceae,0.954,1
SH2612982.08FU_UDB0379449_reps,Inocybaceae,Inocybaceae,0.405,1
SH1219939.08FU_UDB009676_reps,Inocybaceae,Inocybaceae,0.453,1
SH1190794.08FU_KM409423_reps,Inocybaceae,Inocybaceae,0.804,1
SH2603969.08FU_UDB0394513_reps,Inocybaceae,Inocybaceae,0.0646,1
SH1188770.08FU_KP308802_refs,Inocybaceae,Inocybaceae,0.738,1
SH1183888.08FU_HQ604077_reps,Inocybaceae,Inocybaceae,0.695,1
SH2606080.08FU_UDB0124663_reps,Inocybaceae,Inocybaceae,0.225,1
SH1233173.08FU_AM882950_refs,Inocybaceae,Inocybaceae,0.95,1
SH1171139.08FU_KT800353_reps,Inocybaceae,Inocybaceae,0.649,1
SH1159935.08FU_AY456377_reps,Inocybaceae,Inocybaceae,0.73,1
SH2595966.08FU_MN047378_reps,Inocybaceae,Inocybaceae,0.834,1
SH1159806.08FU_FR852271_reps,Inocybaceae,Inocybaceae,0.066,1
SH1189211.08FU_JX456949_reps,Inocybaceae,Inocybaceae,0.066,1
SH1158713.08FU_JX630345_reps,Inocybaceae,Inocybaceae,0.563,1
SH1176492.08FU_UDB0563713_reps,Inocybaceae,Inocybaceae,0.066,1
SH1142323.08FU_KX290780_refs,Inocybaceae,Inocybaceae,0.851,1
SH1178271.08FU_HQ604519_reps,Inocybaceae,Inocybaceae,0.064,1
SH1191454.08FU_KY496805_reps,Inocybaceae,Inocybaceae,0.066,1
SH2608181.08FU_UDB0190075_reps,Inocybaceae,Inocybaceae,0.854,1
SH1159805.08FU_EF635774_reps,Inocybaceae,Inocybaceae,0.066,1
SH1190264.08FU_UDB0660153_reps,Inocybaceae,,0,0
SH1183896.08FU_UDB0625894_reps,Inocybaceae,Inocybaceae,0.0615,1
SH1225658.08FU_UDB0296798_reps,Inocybaceae,Russulaceae,0.0386,0
SH1184829.08FU_MW010031_refs,Inocybaceae,Inocybaceae,0.872,1
SH1186829.08FU_FJ531872_refs,Inocybaceae,Inocybaceae,0.511,1
SH2614231.08FU_UDB0483377_reps,Inocybaceae,Inocybaceae,0.36,1
SH1176491.08FU_FN550892_reps,Inocybaceae,Inocybaceae,0.066,1
SH1223188.08FU_HQ604260_reps,Inocybaceae,Inocybaceae,0.312,1
SH1190803.08FU_MH216101_reps,Inocybaceae,Inocybaceae,0.801,1
SH1186827.08FU_KT958908_refs,Inocybaceae,Inocybaceae,0.439,1
SH1171195.08FU_JX990042_reps,Inocybaceae,Inocybaceae,0.0638,1
SH1178400.08FU_KY923019_refs,Inocybaceae,Inocybaceae,0.066,1
SH1225650.08FU_AM882792_reps,Inocybaceae,Inocybaceae,0.572,1
SH1227245.08FU_UDB0586400_reps,Inocybaceae,,0,0
SH1168455.08FU_UDB0767161_reps,Inocybaceae,Inocybaceae,0.905,1
SH1158946.08FU_JX630871_reps,Inocybaceae,Inocybaceae,0.912,1
SH2606071.08FU_UDB0126220_reps,Inocybaceae,Inocybaceae,0.0635,1
SH2603338.08FU_UDB0447906_reps,Inocybaceae,Inocybaceae,0.354,1
SH1237824.08FU_UDB0121802_reps,Inocybaceae,Inocybaceae,0.73,1
SH1189124.08FU_AM882963_refs,Inocybaceae,Inocybaceae,0.953,1
SH1190735.08FU_UDB0756836_reps,Inocybaceae,Inocybaceae,0.063,1
SH1156309.08FU_MT237513_reps,Inocybaceae,Inocybaceae,0.377,1
SH1171241.08FU_UDB0211360_reps,Inocybaceae,Inocybaceae,0.0631,1
SH1185078.08FU_UDB0606444_reps,Inocybaceae,,0,0
SH1158360.08FU_UDB0461319_reps,Inocybaceae,Inocybaceae,0.753,1
SH2598531.08FU_UDB0273472_reps,Inocybaceae,Inocybaceae,0.472,1
SH1190847.08FU_JN580883_reps,Inocybaceae,Inocybaceae,0.066,1
SH1146028.08FU_DQ493550_reps,Inocybaceae,Inocybaceae,0.066,1
SH1184161.08FU_KT272125_reps,Inocybaceae,Inocybaceae,0.066,1
SH2593471.08FU_MH496014_reps,Inocybaceae,Inocybaceae,0.066,1
SH2606272.08FU_UDB0130564_reps,Inocybaceae,Inocybaceae,0.0625,1
SH1142321.08FU_KM873369_refs,Inocybaceae,Inocybaceae,0.954,1
SH1190259.08FU_HQ604308_reps,Inocybaceae,,0,0
SH1190265.08FU_KP308787_refs,Inocybaceae,Inocybaceae,0.556,1
SH1190260.08FU_MH366600_reps,Inocybaceae,Inocybaceae,0.781,1
SH1178272.08FU_UDB0395643_reps,Inocybaceae,Inocybaceae,0.532,1
SH1238761.08FU_LC013752_reps,Inocybaceae,Inocybaceae,0.717,1
SH2606047.08FU_UDB0312380_reps,Inocybaceae,Inocybaceae,0.394,1
SH1159862.08FU_KT203793_reps,Inocybaceae,Inocybaceae,0.894,1
SH2604262.08FU_UDB0120135_reps,Inocybaceae,Inocybaceae,0.0528,1
SH2595967.08FU_MN047334_reps,Inocybaceae,Inocybaceae,0.0646,1
SH1159894.08FU_UDB0297407_reps,Inocybaceae,Inocybaceae,0.479,1
SH1247303.08FU_FM999718_reps,Inocybaceae,Inocybaceae,0.066,1
SH1144094.08FU_EU439453_reps,Inocybaceae,Inocybaceae,0.0646,1
SH1212672.08FU_GU184005_reps,Inocybaceae,Inocybaceae,0.853,1
SH3566596.08FU_MN988712_reps,Inocybaceae,,0,0
SH1227240.08FU_UDB0342740_reps,Inocybaceae,Inocybaceae,0.29,1
SH1143198.08FU_MG938541_reps,Inocybaceae,Inocybaceae,0.749,1
SH1231999.08FU_FJ904142_reps,Inocybaceae,Inocybaceae,0.484,1
SH1176862.08FU_KT289968_reps,Inocybaceae,Inocybaceae,0.0649,1
SH1160072.08FU_UDB0155389_reps,Inocybaceae,Inocybaceae,0.066,1
SH1190848.08FU_MK607463_reps,Inocybaceae,Inocybaceae,0.066,1
SH1188762.08FU_MN047319_reps,Inocybaceae,Inocybaceae,0.462,1
SH1227243.08FU_UDB0546476_reps,Inocybaceae,Inocybaceae,0.268,1
SH1186821.08FU_FJ755803_refs,Inocybaceae,Inocybaceae,0.593,1
SH1183841.08FU_LC271353_reps,Inocybaceae,Inocybaceae,0.066,1
