SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1227035.08FU_KT357471_refs,Gomphales,Gomphales,0.0835,1
SH2614078.08FU_UDB0443304_reps,Hygrophoraceae,Hygrophoraceae,0.018,1
SH1183550.08FU_KJ780467_reps,Hygrophoraceae,Hygrophoraceae,0.803,1
SH1194179.08FU_EF559268_reps,Hygrophoraceae,Hygrophoraceae,0.517,1
SH1177586.08FU_KX619521_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1177583.08FU_HF565080_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH2595711.08FU_MK066232_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1239057.08FU_MG882092_reps,Hygrophoraceae,Hygrophoraceae,0.793,1
SH1212706.08FU_UDB001760_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1175402.08FU_KX772721_reps,Hygrophoraceae,Hygrophoraceae,0.872,1
SH1156822.08FU_UDB037041_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1148078.08FU_UDB025712_reps,Hygrophoraceae,Hygrophoraceae,0.703,1
SH1149851.08FU_KF477303_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1160013.08FU_FM208887_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1177576.08FU_UDB015719_refs,Hygrophoraceae,Hygrophoraceae,0.958,1
SH1194177.08FU_LC270642_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1183547.08FU_KX772698_reps,Hygrophoraceae,Hygrophoraceae,0.901,1
SH1145036.08FU_JX857294_reps,Hygrophoraceae,Hygrophoraceae,0.798,1
SH1146897.08FU_MK645580_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1183540.08FU_MK010859_reps,Hygrophoraceae,Hygrophoraceae,0.774,1
SH1212975.08FU_UDB0419798_reps,Hygrophoraceae,Hygrophoraceae,0.0836,1
SH1194172.08FU_UDB000582_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1175434.08FU_KJ780500_reps,Hygrophoraceae,Hygrophoraceae,0.904,1
SH1174212.08FU_MF156252_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1177579.08FU_EU292604_reps,Hygrophoraceae,Hygrophoraceae,0.763,1
SH1177585.08FU_MT329599_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1212716.08FU_MF399431_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1181072.08FU_EU784316_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1237015.08FU_KF412390_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1237013.08FU_KF291075_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1155008.08FU_EU784318_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1169761.08FU_UDB000558_refs,Hygrophoraceae,Hygrophoraceae,0.949,1
SH2593490.08FU_UDB0169851_reps,Hygrophoraceae,Hygrophoraceae,0.751,1
SH3565979.08FU_MK123937_reps,Hygrophoraceae,,0.0,0
SH1243123.08FU_UDB0562675_reps,Hygrophoraceae,Hygrophoraceae,0.0705,1
SH1194170.08FU_UDB000557_refs,Hygrophoraceae,Hygrophoraceae,0.883,1
SH1177079.08FU_UDB015422_refs,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1190380.08FU_KY861561_reps,Hygrophoraceae,Hygrophoraceae,0.517,1
SH1177577.08FU_HQ185705_refs,Hygrophoraceae,Hygrophoraceae,0.723,1
SH1242096.08FU_MN378318_reps,Hygrophoraceae,Hygrophoraceae,0.073,1
SH1247394.08FU_MK088109_reps,Hygrophoraceae,Hygrophoraceae,0.0907,1
SH1157653.08FU_JX000361_refs,Cortinariaceae,Cortinariaceae,0.867,1
SH1141566.08FU_UDB0761800_reps,Cortinariaceae,Cortinariaceae,0.854,1
SH1142871.08FU_MH101614_reps,Cortinariaceae,Cortinariaceae,0.873,1
SH1173035.08FU_UDB015961_reps,Cortinariaceae,Cortinariaceae,0.961,1
SH1142000.08FU_AY669607_reps,Cortinariaceae,Cortinariaceae,0.879,1
SH1141509.08FU_KM594966_reps,Cortinariaceae,Cortinariaceae,0.923,1
SH1141528.08FU_KY462573_reps,Cortinariaceae,Cortinariaceae,0.924,1
SH1141573.08FU_MN846370_reps,Cortinariaceae,Cortinariaceae,0.89,1
SH1141914.08FU_MG554221_reps,Cortinariaceae,Cortinariaceae,0.893,1
SH1141761.08FU_AF539710_reps,Cortinariaceae,Cortinariaceae,0.858,1
SH1141443.08FU_MG552967_reps,Cortinariaceae,Cortinariaceae,0.831,1
SH1173008.08FU_AB848472_reps,Cortinariaceae,Cortinariaceae,0.907,1
SH2605969.08FU_MT935349_reps,Cortinariaceae,Cortinariaceae,0.901,1
SH1141589.08FU_GU233330_reps,Cortinariaceae,Cortinariaceae,0.889,1
SH1141476.08FU_AY669557_reps,Cortinariaceae,Cortinariaceae,0.916,1
SH1173048.08FU_KX964565_reps,Cortinariaceae,Cortinariaceae,0.927,1
SH1142885.08FU_MN492651_reps,Cortinariaceae,Cortinariaceae,0.855,1
SH1185872.08FU_UDB017243_reps,Cortinariaceae,Cortinariaceae,0.785,1
SH1221821.08FU_MN964270_reps,Cortinariaceae,Cortinariaceae,0.788,1
SH1141752.08FU_KF732367_refs,Cortinariaceae,Cortinariaceae,0.929,1
SH1172956.08FU_UDB055530_reps,Cortinariaceae,Cortinariaceae,0.928,1
SH1141683.08FU_MW187062_reps,Cortinariaceae,Cortinariaceae,0.886,1
SH1142073.08FU_KJ705124_reps,Cortinariaceae,Cortinariaceae,0.909,1
SH1142182.08FU_AB922882_reps,Cortinariaceae,Cortinariaceae,0.893,1
SH1142870.08FU_JX000363_refs,Cortinariaceae,Cortinariaceae,0.904,1
SH1141398.08FU_AF503543_refs,Cortinariaceae,Cortinariaceae,0.916,1
SH1141310.08FU_UDB002241_refs,Cortinariaceae,Cortinariaceae,0.944,1
SH1221829.08FU_JF908051_reps,Cortinariaceae,Cortinariaceae,0.831,1
SH1173118.08FU_LC219756_reps,Cortinariaceae,Cortinariaceae,0.829,1
SH1141301.08FU_UDB001171_refs,Cortinariaceae,Cortinariaceae,0.958,1
SH1141322.08FU_JN942290_reps,Cortinariaceae,Cortinariaceae,0.833,1
SH1141425.08FU_KF732473_refs,Cortinariaceae,Cortinariaceae,0.919,1
SH1141366.08FU_AF461591_reps,Cortinariaceae,Cortinariaceae,0.654,1
SH1173107.08FU_MH324457_reps,Cortinariaceae,Cortinariaceae,0.95,1
SH1150348.08FU_MF599242_reps,Cortinariaceae,Cortinariaceae,0.681,1
SH1141302.08FU_HQ845169_refs,Cortinariaceae,Cortinariaceae,0.947,1
SH1191977.08FU_UDB0625100_reps,Cortinariaceae,Cortinariaceae,0.626,1
SH1172989.08FU_FJ039677_reps,Cortinariaceae,Cortinariaceae,0.923,1
SH1173034.08FU_FJ827155_reps,Cortinariaceae,Cortinariaceae,0.94,1
SH1142032.08FU_LC175063_reps,Cortinariaceae,Cortinariaceae,0.925,1
SH1141675.08FU_KJ421072_reps,Cortinariaceae,Cortinariaceae,0.928,1
SH1142860.08FU_DQ328121_reps,Cortinariaceae,Cortinariaceae,0.908,1
SH1157640.08FU_KY774147_reps,Cortinariaceae,Cortinariaceae,0.516,1
SH1238055.08FU_MF039253_reps,Cortinariaceae,Strophariaceae,0.633,0
SH1141641.08FU_KJ421181_reps,Cortinariaceae,Cortinariaceae,0.928,1
SH1190180.08FU_JF795384_refs,Cortinariaceae,Cortinariaceae,0.926,1
SH1213435.08FU_MF599237_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1141936.08FU_GU233322_refs,Cortinariaceae,Cortinariaceae,0.863,1
SH1141390.08FU_UDB0669392_reps,Cortinariaceae,Cortinariaceae,0.893,1
SH1179914.08FU_HQ845121_refs,Cortinariaceae,Cortinariaceae,0.945,1
SH1151719.08FU_JX000354_refs,Cortinariaceae,Cortinariaceae,0.621,1
SH1190150.08FU_UDB001839_refs,Cortinariaceae,Cortinariaceae,0.918,1
SH1185869.08FU_KP754038_reps,Cortinariaceae,Cortinariaceae,0.766,1
SH2592229.08FU_MK659943_reps,Cortinariaceae,Cortinariaceae,0.911,1
SH1235795.08FU_UDB017792_refs,Cortinariaceae,Cortinariaceae,0.784,1
SH1141738.08FU_AB251840_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1222149.08FU_EU660952_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1172933.08FU_MG136830_refs,Cortinariaceae,Cortinariaceae,0.96,1
SH1141740.08FU_KY774096_reps,Cortinariaceae,Cortinariaceae,0.799,1
SH1173057.08FU_KU041742_refs,Cortinariaceae,Cortinariaceae,0.958,1
SH1190156.08FU_MH212024_reps,Cortinariaceae,Cortinariaceae,0.917,1
SH1190143.08FU_UDB001569_refs,Cortinariaceae,Cortinariaceae,0.91,1
SH1141677.08FU_KJ701324_reps,Cortinariaceae,Cortinariaceae,0.927,1
SH1173022.08FU_JX407292_refs,Cortinariaceae,Cortinariaceae,0.901,1
SH1190153.08FU_KF732561_refs,Cortinariaceae,Cortinariaceae,0.906,1
SH1190141.08FU_UDB001975_refs,Cortinariaceae,Cortinariaceae,0.831,1
SH1245835.08FU_MN846521_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1141305.08FU_KF732364_refs,Cortinariaceae,Cortinariaceae,0.944,1
SH1172999.08FU_KP114459_refs,Cortinariaceae,Cortinariaceae,0.887,1
SH1141337.08FU_GU233342_refs,Cortinariaceae,Cortinariaceae,0.908,1
SH1141587.08FU_KJ421074_reps,Cortinariaceae,Cortinariaceae,0.885,1
SH1141311.08FU_AY669579_refs,Cortinariaceae,Cortinariaceae,0.961,1
SH1172986.08FU_KX882655_refs,Cortinariaceae,Cortinariaceae,0.94,1
SH1141744.08FU_GU233344_refs,Cortinariaceae,Cortinariaceae,0.908,1
SH1141572.08FU_MT259352_reps,Cortinariaceae,Cortinariaceae,0.923,1
SH1141524.08FU_GU233369_reps,Cortinariaceae,Cortinariaceae,0.848,1
SH1172951.08FU_KP165563_refs,Cortinariaceae,Cortinariaceae,0.9,1
SH2602290.08FU_UDB075307_reps,Cortinariaceae,Cortinariaceae,0.929,1
SH1141461.08FU_AY669626_refs,Cortinariaceae,Cortinariaceae,0.91,1
SH1172962.08FU_UDB001006_refs,Cortinariaceae,Cortinariaceae,0.957,1
SH1211655.08FU_UDB000124_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1190182.08FU_HQ604724_reps,Cortinariaceae,Cortinariaceae,0.929,1
SH1141743.08FU_KJ705135_reps,Cortinariaceae,Cortinariaceae,0.867,1
SH1141297.08FU_JX045675_refs,Cortinariaceae,Cortinariaceae,0.93,1
SH1172993.08FU_KU041734_refs,Cortinariaceae,Cortinariaceae,0.947,1
SH1173055.08FU_KP114462_refs,Cortinariaceae,Cortinariaceae,0.908,1
SH1191966.08FU_MF957115_reps,Cortinariaceae,Cortinariaceae,0.642,1
SH1141400.08FU_UDB037928_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1172985.08FU_MF379634_refs,Cortinariaceae,Cortinariaceae,0.933,1
SH1141657.08FU_MN846545_reps,Cortinariaceae,Cortinariaceae,0.925,1
SH1239049.08FU_AF325567_reps,Cortinariaceae,Cortinariaceae,0.85,1
SH1141387.08FU_DQ054566_reps,Cortinariaceae,Cortinariaceae,0.829,1
SH1141753.08FU_KY462294_reps,Cortinariaceae,Cortinariaceae,0.642,1
SH1235676.08FU_EU846296_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1141543.08FU_AY669650_reps,Cortinariaceae,Cortinariaceae,0.898,1
SH1141536.08FU_KF727379_reps,Cortinariaceae,Cortinariaceae,0.919,1
SH1141690.08FU_KF732359_refs,Cortinariaceae,Cortinariaceae,0.892,1
SH1141458.08FU_KM595024_reps,Cortinariaceae,Cortinariaceae,0.893,1
SH2613361.08FU_UDB0400955_reps,Cortinariaceae,Cortinariaceae,0.821,1
SH2606098.08FU_MT935373_reps,Cortinariaceae,Cortinariaceae,0.891,1
SH1142854.08FU_MN846509_reps,Cortinariaceae,Cortinariaceae,0.919,1
SH1222089.08FU_UDB001022_refs,Cortinariaceae,Cortinariaceae,0.107,1
SH1141624.08FU_JN847498_reps,Cortinariaceae,Cortinariaceae,0.8,1
SH1141632.08FU_GU233329_refs,Cortinariaceae,Cortinariaceae,0.848,1
SH1191974.08FU_UDB0673748_reps,Cortinariaceae,Cortinariaceae,0.809,1
SH1142119.08FU_KM576378_reps,Cortinariaceae,Cortinariaceae,0.912,1
SH1141736.08FU_UDB0754572_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH3568192.08FU_MT935393_reps,Cortinariaceae,Cortinariaceae,0.614,1
SH1141475.08FU_KU523934_reps,Cortinariaceae,Cortinariaceae,0.89,1
SH1236288.08FU_KM374414_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1172948.08FU_JX407276_refs,Cortinariaceae,Cortinariaceae,0.893,1
SH1141576.08FU_LC122191_reps,Cortinariaceae,Cortinariaceae,0.107,1
SH1141435.08FU_JX178611_reps,Cortinariaceae,Cortinariaceae,0.933,1
SH1141316.08FU_AY669624_refs,Cortinariaceae,Cortinariaceae,0.924,1
SH1141431.08FU_GU233348_refs,Cortinariaceae,Cortinariaceae,0.893,1
SH1141723.08FU_KF732603_refs,Cortinariaceae,Cortinariaceae,0.892,1
SH1142132.08FU_UDB0109953_reps,Cortinariaceae,Cortinariaceae,0.325,1
SH1141504.08FU_KY774077_reps,Cortinariaceae,Cortinariaceae,0.89,1
SH2595676.08FU_MK816376_reps,Cortinariaceae,Cortinariaceae,0.922,1
SH1141719.08FU_KY462307_reps,Cortinariaceae,Cortinariaceae,0.896,1
SH1141697.08FU_AB211257_reps,Cortinariaceae,Cortinariaceae,0.858,1
SH1191953.08FU_EU846283_reps,Cortinariaceae,Cortinariaceae,0.67,1
SH1190149.08FU_AY174826_reps,Cortinariaceae,Cortinariaceae,0.898,1
SH1141539.08FU_KP012706_reps,Cortinariaceae,Cortinariaceae,0.887,1
SH1173046.08FU_HE820678_reps,Cortinariaceae,Cortinariaceae,0.953,1
SH1221830.08FU_UDB0778262_reps,Cortinariaceae,Cortinariaceae,0.723,1
SH1172925.08FU_UDB001346_refs,Cortinariaceae,Cortinariaceae,0.965,1
SH1141515.08FU_GU233335_refs,Cortinariaceae,Cortinariaceae,0.919,1
SH1141564.08FU_MG553134_reps,Cortinariaceae,Cortinariaceae,0.831,1
SH1141490.08FU_JX000349_refs,Cortinariaceae,Cortinariaceae,0.892,1
SH1141714.08FU_AY669603_reps,Cortinariaceae,Cortinariaceae,0.915,1
SH1173039.08FU_KJ206485_refs,Cortinariaceae,Cortinariaceae,0.946,1
SH1141567.08FU_KF732420_refs,Cortinariaceae,Cortinariaceae,0.895,1
SH1173001.08FU_KP137495_refs,Cortinariaceae,Cortinariaceae,0.916,1
SH1173014.08FU_UDB0759617_reps,Cortinariaceae,Cortinariaceae,0.962,1
SH1141335.08FU_JX679122_reps,Cortinariaceae,Cortinariaceae,0.805,1
SH1172965.08FU_UDB0431473_reps,Cortinariaceae,Cortinariaceae,0.894,1
SH1141747.08FU_AB848451_reps,Cortinariaceae,Cortinariaceae,0.778,1
SH1172971.08FU_UDB001383_refs,Cortinariaceae,Cortinariaceae,0.883,1
SH1141512.08FU_UDB0131194_reps,Cortinariaceae,Cortinariaceae,0.907,1
SH1173026.08FU_MH784781_refs,Cortinariaceae,Cortinariaceae,0.916,1
SH1141568.08FU_KJ920032_refs,Cortinariaceae,Cortinariaceae,0.893,1
SH1141520.08FU_GU222271_reps,Cortinariaceae,Cortinariaceae,0.848,1
SH1176740.08FU_JX407321_refs,Cortinariaceae,Cortinariaceae,0.884,1
SH1141642.08FU_AY669536_reps,Cortinariaceae,Cortinariaceae,0.931,1
SH1141771.08FU_MN892584_reps,Cortinariaceae,Cortinariaceae,0.907,1
SH1141323.08FU_UDB031684_reps,Cortinariaceae,Cortinariaceae,0.91,1
SH1141350.08FU_FJ039698_reps,Cortinariaceae,Cortinariaceae,0.858,1
SH1245353.08FU_JF908265_reps,Inocybaceae,Inocybaceae,0.0646,1
SH2593533.08FU_UDB0451548_reps,Inocybaceae,Inocybaceae,0.498,1
SH1158589.08FU_GQ893012_reps,Inocybaceae,Inocybaceae,0.0651,1
SH1143398.08FU_EU517033_reps,Inocybaceae,Inocybaceae,0.0629,1
SH2604669.08FU_UDB0100714_reps,Inocybaceae,Inocybaceae,0.0629,1
SH1184059.08FU_EU523567_reps,Inocybaceae,Inocybaceae,0.066,1
SH1185664.08FU_AB848520_reps,Inocybaceae,Inocybaceae,0.815,1
SH1158399.08FU_LC122070_reps,Inocybaceae,Inocybaceae,0.0646,1
SH1237823.08FU_GQ219914_reps,Inocybaceae,Inocybaceae,0.334,1
SH1186820.08FU_KJ938784_refs,Inocybaceae,Inocybaceae,0.358,1
SH1158942.08FU_UDB0258621_reps,Inocybaceae,Russulaceae,0.022,0
SH1223187.08FU_JN580847_refs,Inocybaceae,Inocybaceae,0.954,1
SH1176503.08FU_MH578006_reps,Inocybaceae,Inocybaceae,0.0644,1
SH2609067.08FU_UDB0217385_reps,Inocybaceae,Inocybaceae,0.374,1
SH1242713.08FU_KM924520_reps,Inocybaceae,Inocybaceae,0.0642,1
SH1158624.08FU_AB848513_reps,Inocybaceae,Inocybaceae,0.301,1
SH1183839.08FU_EU816661_refs,Inocybaceae,Inocybaceae,0.408,1
SH1171144.08FU_KR149750_reps,Inocybaceae,Inocybaceae,0.402,1
SH1158943.08FU_AM882775_reps,Inocybaceae,Inocybaceae,0.879,1
SH1189127.08FU_HF675553_reps,Inocybaceae,Inocybaceae,0.946,1
SH1158352.08FU_KJ729875_reps,Inocybaceae,Inocybaceae,0.254,1
SH1155138.08FU_KF041420_reps,Inocybaceae,Inocybaceae,0.657,1
SH1188340.08FU_UDB007067_reps,Inocybaceae,Inocybaceae,0.269,1
SH1143188.08FU_UDB017671_refs,Inocybaceae,Inocybaceae,0.846,1
SH1144251.08FU_AB244041_reps,Inocybaceae,Inocybaceae,0.246,1
SH1149728.08FU_LC367958_reps,Inocybaceae,Inocybaceae,0.0651,1
SH1158506.08FU_UDB024661_reps,Inocybaceae,Inocybaceae,0.855,1
SH1158714.08FU_AB369542_reps,Inocybaceae,Inocybaceae,0.461,1
SH2592566.08FU_UDB0756363_reps,Inocybaceae,Inocybaceae,0.0656,1
SH1170915.08FU_UDB0764206_reps,Inocybaceae,Inocybaceae,0.065,1
SH1172512.08FU_MN047331_reps,Inocybaceae,Inocybaceae,0.0636,1
SH1149658.08FU_UDB004238_reps,Inocybaceae,Inocybaceae,0.0645,1
SH1174092.08FU_JQ347095_reps,Inocybaceae,Inocybaceae,0.064,1
SH1174114.08FU_UDB0353381_reps,Inocybaceae,Cortinariaceae,0.961,0
SH1171643.08FU_LC277026_reps,Inocybaceae,Inocybaceae,0.727,1
SH1194120.08FU_AY310828_reps,Inocybaceae,Inocybaceae,0.846,1
SH1150945.08FU_LC013755_reps,Inocybaceae,Inocybaceae,0.0639,1
SH1176494.08FU_FJ403495_reps,Inocybaceae,Inocybaceae,0.581,1
SH1239116.08FU_JX258835_reps,Inocybaceae,Inocybaceae,0.066,1
SH2603400.08FU_UDB0162850_reps,Inocybaceae,Inocybaceae,0.234,1
SH1177545.08FU_JN642228_refs,Inocybaceae,Inocybaceae,0.0649,1
SH1183893.08FU_HG796988_reps,Inocybaceae,Inocybaceae,0.869,1
SH1194121.08FU_GU184001_reps,Inocybaceae,Inocybaceae,0.386,1
SH1185663.08FU_FN550900_reps,Inocybaceae,Inocybaceae,0.318,1
SH1232001.08FU_UDB000645_reps,Inocybaceae,Inocybaceae,0.0543,1
SH1168453.08FU_JN887964_reps,Inocybaceae,Inocybaceae,0.646,1
SH1159884.08FU_JF908143_reps,Inocybaceae,Inocybaceae,0.635,1
SH1155136.08FU_HE820641_reps,Inocybaceae,Inocybaceae,0.712,1
SH1178279.08FU_UDB0145044_reps,Inocybaceae,Inocybaceae,0.817,1
SH1235280.08FU_HQ604591_reps,Inocybaceae,Inocybaceae,0.0646,1
SH1156225.08FU_AM882771_refs,Inocybaceae,Inocybaceae,0.696,1
SH1223186.08FU_AM882742_refs,Inocybaceae,Inocybaceae,0.522,1
SH1186872.08FU_AM882815_refs,Inocybaceae,Inocybaceae,0.941,1
SH1231995.08FU_FJ554375_reps,Inocybaceae,Inocybaceae,0.898,1
SH1239180.08FU_HQ604364_reps,Inocybaceae,Inocybaceae,0.545,1
SH1190801.08FU_FJ904175_refs,Inocybaceae,Inocybaceae,0.951,1
SH1184833.08FU_FN397120_reps,Inocybaceae,Inocybaceae,0.797,1
SH1184839.08FU_AB848509_reps,Inocybaceae,Inocybaceae,0.928,1
SH2595866.08FU_UDB0766804_reps,Inocybaceae,Inocybaceae,0.066,1
SH1156379.08FU_UDB012583_reps,Inocybaceae,Inocybaceae,0.83,1
SH2612982.08FU_UDB0379449_reps,Inocybaceae,Inocybaceae,0.405,1
SH2598106.08FU_UDB0767743_reps,Inocybaceae,Inocybaceae,0.0602,1
SH1168456.08FU_EF417792_refs,Inocybaceae,Inocybaceae,0.488,1
SH1172496.08FU_UDB008436_reps,Inocybaceae,Inocybaceae,0.309,1
SH1184702.08FU_KP308821_refs,Inocybaceae,Inocybaceae,0.066,1
SH1184836.08FU_JQ408777_reps,Inocybaceae,Inocybaceae,0.855,1
SH1174117.08FU_KC966041_reps,Inocybaceae,Inocybaceae,0.519,1
SH2603969.08FU_UDB0394513_reps,Inocybaceae,Inocybaceae,0.0646,1
SH1171140.08FU_AY940653_reps,Inocybaceae,Inocybaceae,0.746,1
SH2616040.08FU_UDB0574739_reps,Inocybaceae,Inocybaceae,0.0614,1
SH1188334.08FU_KY462695_reps,Inocybaceae,Inocybaceae,0.0644,1
SH2593330.08FU_MH366579_reps,Inocybaceae,Inocybaceae,0.787,1
SH1158401.08FU_UDB007135_reps,Inocybaceae,Inocybaceae,0.0638,1
SH1191454.08FU_KY496805_reps,Inocybaceae,Inocybaceae,0.066,1
SH2608181.08FU_UDB0190075_reps,Inocybaceae,Inocybaceae,0.854,1
SH1178991.08FU_KY349131_refs,Inocybaceae,Inocybaceae,0.362,1
SH1183896.08FU_UDB0625894_reps,Inocybaceae,Inocybaceae,0.0615,1
SH1185666.08FU_UDB0159233_reps,Inocybaceae,Inocybaceae,0.396,1
SH1237825.08FU_FJ210737_reps,Inocybaceae,Inocybaceae,0.894,1
SH1225658.08FU_UDB0296798_reps,Inocybaceae,Russulaceae,0.0386,0
SH1231993.08FU_AM882769_refs,Inocybaceae,Inocybaceae,0.807,1
SH1188339.08FU_KJ778839_reps,Inocybaceae,Inocybaceae,0.235,1
SH1183889.08FU_HQ604072_reps,Inocybaceae,Inocybaceae,0.633,1
SH1212926.08FU_UDB0172584_reps,Inocybaceae,Inocybaceae,0.0639,1
SH1171195.08FU_JX990042_reps,Inocybaceae,Inocybaceae,0.0638,1
SH1178400.08FU_KY923019_refs,Inocybaceae,Inocybaceae,0.066,1
SH1158617.08FU_JQ347109_reps,Inocybaceae,Inocybaceae,0.312,1
SH1225643.08FU_FJ789606_reps,Inocybaceae,Inocybaceae,0.801,1
SH1243523.08FU_LT716044_reps,Inocybaceae,Inocybaceae,0.066,1
SH2608035.08FU_UDB0619216_reps,Inocybaceae,Inocybaceae,0.719,1
SH1158549.08FU_KP171145_reps,Inocybaceae,Inocybaceae,0.065,1
SH2612020.08FU_UDB0335207_reps,Inocybaceae,Inocybaceae,0.388,1
SH1184847.08FU_KX444431_reps,Inocybaceae,Inocybaceae,0.933,1
SH1155134.08FU_UDB0621401_reps,Inocybaceae,Inocybaceae,0.062,1
SH1225649.08FU_UDB0226847_reps,Inocybaceae,Russulaceae,0.0483,0
SH1159880.08FU_DQ974742_refs,Inocybaceae,Inocybaceae,0.78,1
SH1189124.08FU_AM882963_refs,Inocybaceae,Inocybaceae,0.953,1
SH1156309.08FU_MT237513_reps,Inocybaceae,Inocybaceae,0.377,1
SH1158365.08FU_UDB0571172_reps,Inocybaceae,Inocybaceae,0.442,1
SH1171636.08FU_KC965336_reps,Inocybaceae,Inocybaceae,0.84,1
SH1239179.08FU_AB922916_reps,Inocybaceae,Inocybaceae,0.831,1
SH1245375.08FU_KT275629_reps,Inocybaceae,Inocybaceae,0.562,1
SH1222554.08FU_MF361839_reps,Inocybaceae,Inocybaceae,0.794,1
SH1227403.08FU_HQ445534_reps,Inocybaceae,Inocybaceae,0.803,1
SH1239083.08FU_MT366718_reps,Inocybaceae,Inocybaceae,0.346,1
SH1190259.08FU_HQ604308_reps,Inocybaceae,,0.0,0
SH1212989.08FU_AM882845_reps,Inocybaceae,Inocybaceae,0.066,1
SH1232000.08FU_EU816640_reps,Inocybaceae,Cortinariaceae,0.0803,0
SH2599123.08FU_UDB0768321_reps,Inocybaceae,Inocybaceae,0.0639,1
SH1142598.08FU_UDB0266994_reps,Inocybaceae,Inocybaceae,0.551,1
SH2588456.08FU_UDB005433_reps,Inocybaceae,Inocybaceae,0.856,1
SH1222555.08FU_KF041367_reps,Inocybaceae,Inocybaceae,0.825,1
SH1171194.08FU_UDB001758_refs,Inocybaceae,Inocybaceae,0.0643,1
SH1186822.08FU_UDB012078_reps,Inocybaceae,Inocybaceae,0.0644,1
SH1158380.08FU_UDB0239157_reps,Inocybaceae,Inocybaceae,0.825,1
SH1227239.08FU_MT197007_reps,Inocybaceae,Inocybaceae,0.769,1
SH1189214.08FU_KT600658_reps,Inocybaceae,Inocybaceae,0.0652,1
SH1183891.08FU_HF565508_reps,Inocybaceae,Inocybaceae,0.72,1
SH2606060.08FU_UDB0123818_reps,Inocybaceae,,0.0,0
SH1158358.08FU_UDB0586568_reps,Inocybaceae,Inocybaceae,0.931,1
SH1152944.08FU_UDB016826_reps,Inocybaceae,Inocybaceae,0.066,1
SH1184765.08FU_JX025774_refs,Inocybaceae,Inocybaceae,0.066,1
SH1235771.08FU_KU359777_reps,Inocybaceae,Inocybaceae,0.292,1
SH2598069.08FU_UDB0767266_reps,Inocybaceae,Inocybaceae,0.0648,1
SH1146029.08FU_KF477010_reps,Inocybaceae,Inocybaceae,0.066,1
SH1159836.08FU_UDB0476051_reps,Inocybaceae,Inocybaceae,0.475,1
SH2588046.08FU_DQ182450_reps,Inocybaceae,Inocybaceae,0.066,1
SH1143189.08FU_UDB0230336_reps,Inocybaceae,Inocybaceae,0.854,1
SH1190738.08FU_UDB013017_reps,Inocybaceae,Inocybaceae,0.066,1
SH1158370.08FU_UDB028399_reps,Inocybaceae,Inocybaceae,0.0647,1
SH1158349.08FU_AY310822_reps,Inocybaceae,Inocybaceae,0.523,1
SH1194112.08FU_HQ604360_reps,Inocybaceae,Inocybaceae,0.705,1
SH1187126.08FU_JQ991637_reps,Amanitaceae,Amanitaceae,0.0445,1
SH3565183.08FU_MN918618_reps,Amanitaceae,,0.0,0
SH3566360.08FU_MN894298_reps,Amanitaceae,,0.0,0
SH1178266.08FU_MH508355_refs,Amanitaceae,Amanitaceae,0.769,1
SH3233617.08FU_MT883671_reps,Amanitaceae,,0.0,0
SH1157575.08FU_MK285662_reps,Amanitaceae,Amanitaceae,0.0445,1
SH1179093.08FU_AB688994_reps,Amanitaceae,Amanitaceae,0.0445,1
SH2592422.08FU_MK580807_reps,Amanitaceae,Amanitaceae,0.355,1
SH1178264.08FU_EU071962_reps,Amanitaceae,Amanitaceae,0.768,1
SH1178168.08FU_MH211908_reps,Amanitaceae,Amanitaceae,0.822,1
SH1152571.08FU_JX844755_reps,Amanitaceae,Amanitaceae,0.0445,1
SH1152563.08FU_AY436475_reps,Amanitaceae,Amanitaceae,0.0445,1
